time (sec),density (kg/m^3),y acceleration (m/s^2)
28.18286259,0.62776054,-11.75311645
28.18436506,0.627739846,-11.75269747
28.18585187,0.62771937,-11.75228293
28.18733868,0.627698896,-11.75186845
28.18882549,0.627678424,-11.75145404
28.1903123,0.627657955,-11.7510397
28.19179911,0.627637488,-11.75062543
28.19328592,0.627617024,-11.75021122
28.19477273,0.627596562,-11.74979709
28.19625954,0.627576102,-11.74938302
28.19752578,0.627558679,-11.74903044
28.19879201,0.627541258,-11.74867791
28.20005824,0.627523839,-11.74832543
28.20132448,0.627506422,-11.747973
28.20259071,0.627489006,-11.74762062
28.20385695,0.627471592,-11.74726829
28.20512318,0.627454179,-11.74691601
28.20638941,0.627436768,-11.74656378
28.20813122,0.627412821,-11.74607935
28.20987302,0.627388877,-11.74559502
28.21161483,0.627364937,-11.74511078
28.21335663,0.627340999,-11.74462664
28.21566503,0.62730928,-11.74398516
28.21797343,0.627277567,-11.74334386
28.22028183,0.627245859,-11.74270273
28.22259023,0.627214157,-11.74206178
28.22455323,0.627187202,-11.74151687
28.22651623,0.627160252,-11.74097208
28.22847923,0.627133306,-11.74042742
28.23044223,0.627106364,-11.73988289
28.23215794,0.627082819,-11.73940706
28.23387365,0.627059277,-11.73893134
28.23558936,0.627035739,-11.73845571
28.23730507,0.627012204,-11.73798017
28.23817779,0.627000233,-11.73773833
28.23905052,0.626988263,-11.7374965
28.23992324,0.626976295,-11.73725471
28.24079596,0.626964327,-11.73701294
28.24166869,0.626952359,-11.73677119
28.24254141,0.626940393,-11.73652947
28.24341413,0.626928427,-11.73628778
28.24428686,0.626916462,-11.73604611
28.24534062,0.626902017,-11.73575435
28.24639438,0.626887572,-11.73546262
28.24744814,0.626873129,-11.73517093
28.24850191,0.626858687,-11.73487928
28.24974231,0.626841688,-11.73453602
28.25098271,0.626824691,-11.73419282
28.25222311,0.626807695,-11.73384967
28.25346351,0.626790702,-11.73350657
28.25456293,0.626775641,-11.73320251
28.25566235,0.626760581,-11.73289849
28.25676177,0.626745522,-11.73259452
28.2578612,0.626730465,-11.73229058
28.25988661,0.626702729,-11.73173077
28.26191203,0.626674998,-11.7311711
28.26393745,0.626647271,-11.73061158
28.26596287,0.626619548,-11.7300522
28.26798828,0.626591829,-11.72949297
28.2700137,0.626564115,-11.72893388
28.27203912,0.626536405,-11.72837493
28.27406454,0.6265087,-11.72781614
28.27624504,0.626478877,-11.72721472
28.27842554,0.62644906,-11.72661347
28.28060605,0.626419248,-11.72601239
28.28278655,0.626389441,-11.72541148
28.28498091,0.62635945,-11.72480693
28.28717527,0.626329463,-11.72420256
28.28936963,0.626299482,-11.72359836
28.29156399,0.626269506,-11.72299434
28.293858,0.626238174,-11.72236307
28.29615202,0.626206847,-11.721732
28.29844604,0.626175526,-11.72110112
28.30074006,0.62614421,-11.72047044
28.30260761,0.62611872,-11.71995715
28.30447516,0.626093234,-11.71944399
28.30634272,0.626067752,-11.71893096
28.30821027,0.626042273,-11.71841806
28.30961547,0.626023104,-11.71803223
28.31102066,0.626003938,-11.71764647
28.31242585,0.625984774,-11.71726079
28.31383104,0.625965611,-11.71687518
28.31523623,0.625946451,-11.71648965
28.31664142,0.625927293,-11.7161042
28.31804661,0.625908137,-11.71571881
28.31945181,0.625888983,-11.71533351
28.32117595,0.625865485,-11.71486085
28.3229001,0.625841989,-11.7143883
28.32462425,0.625818497,-11.71391586
28.3263484,0.625795007,-11.71344355
28.32865956,0.625763525,-11.7128106
28.33097073,0.625732049,-11.71217786
28.3332819,0.625700579,-11.71154532
28.33559306,0.625669114,-11.710913
28.33756729,0.62564224,-11.71037303
28.33954151,0.625615371,-11.7098332
28.34151573,0.625588506,-11.70929354
28.34348996,0.625561645,-11.70875402
28.34546418,0.625534788,-11.70821466
28.3474384,0.625507935,-11.70767546
28.34941263,0.625481086,-11.70713641
28.35138685,0.625454242,-11.70659751
28.35306778,0.625431388,-11.7061388
28.35474871,0.625408538,-11.7056802
28.35642965,0.62538569,-11.70522171
28.35811058,0.625362846,-11.70476334
28.36002707,0.625336804,-11.70424087
28.36194355,0.625310765,-11.70371855
28.36386004,0.625284731,-11.70319638
28.36577652,0.6252587,-11.70267436
28.36769301,0.625232674,-11.70215249
28.36960949,0.625206651,-11.70163077
28.37152597,0.625180632,-11.70110919
28.37344246,0.625154617,-11.70058777
28.3756355,0.625124852,-11.69999129
28.37782854,0.625095093,-11.69939501
28.38002158,0.625065338,-11.69879893
28.38221462,0.625035589,-11.69820305
28.38430551,0.62500723,-11.69763511
28.38639641,0.624978875,-11.69706735
28.3884873,0.624950525,-11.69649977
28.39057819,0.62492218,-11.69593238
28.39262198,0.624894478,-11.69537794
28.39466577,0.62486678,-11.69482368
28.39670955,0.624839086,-11.6942696
28.39875334,0.624811397,-11.6937157
28.40048,0.624788008,-11.69324788
28.40220666,0.624764621,-11.69278018
28.40393333,0.624741238,-11.69231261
28.40565999,0.624717858,-11.69184517
28.40738665,0.624694481,-11.69137786
28.40911331,0.624671108,-11.69091068
28.41083997,0.624647737,-11.69044362
28.41256663,0.624624369,-11.68997669
28.41447946,0.624598486,-11.68945957
28.41639229,0.624572607,-11.6889426
28.41830512,0.624546731,-11.6884258
28.42021794,0.624520859,-11.68790915
28.42174946,0.624500147,-11.68749561
28.42328098,0.624479438,-11.68708216
28.42481249,0.624458731,-11.68666883
28.42634401,0.624438027,-11.68625559
28.42796791,0.624416076,-11.68581754
28.4295918,0.624394128,-11.68537961
28.4312157,0.624372183,-11.68494179
28.43283959,0.624350241,-11.68450409
28.43448995,0.624327944,-11.68405937
28.43614031,0.62430565,-11.68361478
28.43779067,0.624283358,-11.6831703
28.43944104,0.62426107,-11.68272594
28.44071674,0.624243843,-11.68238255
28.44199245,0.624226618,-11.68203922
28.44326815,0.624209395,-11.68169597
28.44454385,0.624192173,-11.68135279
28.44581956,0.624174953,-11.68100968
28.44709526,0.624157735,-11.68066665
28.44837097,0.624140518,-11.68032369
28.44964667,0.624123303,-11.6799808
28.45111204,0.624103531,-11.67958702
28.4525774,0.624083761,-11.67919334
28.45404277,0.624063994,-11.67879976
28.45550813,0.624044228,-11.67840627
28.45746336,0.624017859,-11.6778814
28.45941859,0.623991493,-11.67735669
28.46137382,0.623965132,-11.67683217
28.46332905,0.623938775,-11.67630781
28.46463836,0.623921127,-11.67595677
28.46594768,0.62390348,-11.67560581
28.46725699,0.623885836,-11.67525494
28.4685663,0.623868193,-11.67490413
28.46987562,0.623850553,-11.67455341
28.47118493,0.623832914,-11.67420276
28.47249425,0.623815276,-11.6738522
28.47380356,0.623797641,-11.67350171
28.47529799,0.623777514,-11.67310176
28.47679242,0.62375739,-11.67270192
28.47828685,0.623737268,-11.67230217
28.47978128,0.623717148,-11.67190253
28.4831776,0.623671432,-11.67099467
28.48657392,0.623625727,-11.67008734
28.48997024,0.623580035,-11.66918054
28.49336656,0.623534355,-11.66827428
28.49514359,0.623510459,-11.66780031
28.49692061,0.623486566,-11.66732649
28.49869764,0.623462676,-11.66685282
28.50047467,0.62343879,-11.66637929
28.5017888,0.623421128,-11.6660292
28.50310293,0.623403467,-11.6656792
28.50441707,0.623385809,-11.66532928
28.5057312,0.623368152,-11.66497943
28.50704533,0.623350497,-11.66462967
28.50835947,0.623332844,-11.66427999
28.5096736,0.623315193,-11.66393038
28.51098774,0.623297543,-11.66358086
28.51253797,0.623276725,-11.66316865
28.51408821,0.623255909,-11.66275654
28.51563844,0.623235096,-11.66234455
28.51718868,0.623214285,-11.66193267
28.51925644,0.623186531,-11.66138347
28.52132421,0.623158781,-11.66083447
28.52339198,0.623131036,-11.66028566
28.52545974,0.623103295,-11.65973706
28.52725414,0.623079225,-11.65926115
28.52904855,0.623055158,-11.65878539
28.53084295,0.623031095,-11.65830978
28.53263735,0.623007035,-11.65783432
28.53491536,0.622976496,-11.65723094
28.53719337,0.622945962,-11.65662781
28.53947138,0.622915433,-11.65602492
28.5417494,0.62288491,-11.65542228
28.5438615,0.622856614,-11.65486375
28.54597361,0.622828323,-11.65430543
28.54808571,0.622800037,-11.65374732
28.55019782,0.622771755,-11.65318942
28.55221203,0.622744789,-11.65265758
28.55422624,0.622717827,-11.65212593
28.55624045,0.622690869,-11.65159448
28.55825466,0.622663915,-11.65106322
28.56027193,0.622636924,-11.65053135
28.56228919,0.622609938,-11.64999968
28.56430646,0.622582956,-11.64946819
28.56632372,0.622555978,-11.64893691
28.56834099,0.622529004,-11.64840582
28.57035825,0.622502035,-11.64787493
28.57237552,0.62247507,-11.64734423
28.57439278,0.622448109,-11.64681372
28.57647628,0.622420267,-11.64626601
28.57855978,0.622392429,-11.6457185
28.58064328,0.622364597,-11.6451712
28.58272678,0.622336768,-11.64462412
28.58436185,0.622314933,-11.64419493
28.58599692,0.6222931,-11.64376587
28.58763199,0.622271269,-11.64333694
28.58926706,0.622249442,-11.64290813
28.59090213,0.622227617,-11.64247946
28.5925372,0.622205795,-11.64205092
28.59417227,0.622183976,-11.64162251
28.59580734,0.62216216,-11.64119423
28.5975656,0.622138703,-11.64073382
28.59932386,0.622115249,-11.64027357
28.60108213,0.622091798,-11.63981346
28.60284039,0.622068351,-11.63935351
28.60456194,0.622045396,-11.63890331
28.60628349,0.622022445,-11.63845325
28.60800505,0.621999496,-11.63800334
28.6097266,0.62197655,-11.63755357
28.61117721,0.621957218,-11.6371747
28.61262781,0.621937889,-11.63679593
28.61407842,0.621918561,-11.63641727
28.61552902,0.621899236,-11.63603871
28.61697963,0.621879913,-11.63566026
28.61843023,0.621860591,-11.63528191
28.61988084,0.621841273,-11.63490366
28.62133144,0.621821956,-11.63452551
28.62277736,0.621802704,-11.63414869
28.62422329,0.621783454,-11.63377197
28.62566921,0.621764206,-11.63339536
28.62711513,0.62174496,-11.63301885
28.62894005,0.621720673,-11.63254379
28.63076496,0.621696389,-11.63206891
28.63258988,0.621672109,-11.63159418
28.63441479,0.621647832,-11.63111963
28.63645843,0.62162065,-11.63058839
28.63850206,0.621593472,-11.63005736
28.64054569,0.621566298,-11.62952654
28.64258932,0.621539129,-11.62899592
28.64474517,0.621510472,-11.62843639
28.64690103,0.62148182,-11.62787709
28.64905688,0.621453173,-11.62731803
28.65121274,0.621424531,-11.6267592
28.65269893,0.621404788,-11.62637408
28.65418513,0.621385048,-11.62598908
28.65567132,0.62136531,-11.62560419
28.65715751,0.621345574,-11.62521941
28.6586437,0.621325841,-11.62483474
28.6601299,0.62130611,-11.62445019
28.66161609,0.621286381,-11.62406574
28.66310228,0.621266654,-11.6236814
28.66464642,0.621246161,-11.6232822
28.66619055,0.62122567,-11.62288312
28.66773468,0.621205182,-11.62248415
28.66927881,0.621184696,-11.62208531
28.67251108,0.621141822,-11.62125081
28.67574335,0.621098959,-11.62041685
28.67897561,0.621056106,-11.6195834
28.68220788,0.621013264,-11.61875049
28.68386001,0.62099137,-11.61832496
28.68551215,0.620969479,-11.61789957
28.68716428,0.62094759,-11.61747432
28.68881642,0.620925705,-11.6170492
28.69046855,0.620903822,-11.61662423
28.69212069,0.620881942,-11.61619939
28.69377282,0.620860065,-11.61577469
28.69542496,0.62083819,-11.61535013
28.69723896,0.620814176,-11.61488413
28.69905295,0.620790165,-11.61441831
28.70086695,0.620766158,-11.61395264
28.70268095,0.620742154,-11.61348715
28.70485801,0.62071335,-11.61292872
28.70703507,0.620684551,-11.61237052
28.70921212,0.620655757,-11.61181257
28.71138918,0.620626968,-11.61125486
28.71500695,0.620579137,-11.61032861
28.71862472,0.620531321,-11.60940303
28.72224249,0.620483517,-11.60847812
28.72586027,0.620435727,-11.60755389
28.72708763,0.620419517,-11.60724049
28.728315,0.620403308,-11.60692716
28.72954237,0.620387101,-11.60661391
28.73076974,0.620370895,-11.60630074
28.73199711,0.620354691,-11.60598765
28.73322447,0.620338489,-11.60567463
28.73445184,0.620322288,-11.6053617
28.73567921,0.620306088,-11.60504884
28.73778432,0.620278308,-11.60451242
28.73988942,0.620250532,-11.60397623
28.74199453,0.62022276,-11.60344028
28.74409964,0.620194993,-11.60290455
28.74585902,0.62017179,-11.60245698
28.7476184,0.62014859,-11.60200957
28.74937778,0.620125393,-11.60156232
28.75113716,0.620102199,-11.60111524
28.75291067,0.620078822,-11.60066473
28.75468417,0.620055449,-11.60021438
28.75645767,0.620032078,-11.59976419
28.75823118,0.620008711,-11.59931417
28.76171851,0.619962773,-11.59842974
28.76520583,0.619916847,-11.59754594
28.76869316,0.619870933,-11.59666276
28.77218049,0.619825032,-11.59578019
28.77410231,0.619799742,-11.59529408
28.77602413,0.619774456,-11.59480815
28.77794594,0.619749173,-11.59432241
28.77986776,0.619723895,-11.59383685
28.7812243,0.619706053,-11.59349423
28.78258085,0.619688214,-11.59315169
28.78393739,0.619670377,-11.59280924
28.78529393,0.619652541,-11.59246688
28.78665047,0.619634708,-11.59212461
28.78800701,0.619616876,-11.59178244
28.78936356,0.619599046,-11.59144035
28.7907201,0.619581218,-11.59109835
28.79241346,0.619558966,-11.59067155
28.79410683,0.619536717,-11.5902449
28.79580019,0.619514471,-11.58981838
28.79749356,0.619492228,-11.589392
28.79971194,0.619463093,-11.58883363
28.80193032,0.619433963,-11.58827548
28.8041487,0.619404839,-11.58771758
28.80636708,0.619375719,-11.5871599
28.80865878,0.619345642,-11.58658403
28.81095048,0.61931557,-11.5860084
28.81324218,0.619285504,-11.58543301
28.81553389,0.619255443,-11.58485786
28.81793697,0.619223926,-11.58425502
28.82034006,0.619192416,-11.58365244
28.82274314,0.619160911,-11.58305012
28.82514622,0.619129413,-11.58244806
28.82707713,0.619104108,-11.58196448
28.82900804,0.619078806,-11.58148106
28.83093894,0.619053509,-11.58099782
28.83286985,0.619028215,-11.58051473
28.836449,0.61898134,-11.57961971
28.84002815,0.618934478,-11.57872524
28.8436073,0.61888763,-11.57783133
28.84718646,0.618840794,-11.57693796
28.8482439,0.618826959,-11.57667412
28.84930134,0.618813126,-11.57641033
28.85035877,0.618799293,-11.57614659
28.85141621,0.618785462,-11.57588289
28.85247365,0.618771631,-11.57561924
28.85353109,0.618757802,-11.57535564
28.85458853,0.618743974,-11.57509208
28.85564597,0.618730147,-11.57482857
28.85662638,0.618717329,-11.5745843
28.85760678,0.618704511,-11.57434007
28.85858719,0.618691695,-11.57409587
28.8595676,0.618678879,-11.57385172
28.86260888,0.61863913,-11.57309459
28.86565016,0.618599391,-11.57233783
28.86869144,0.618559661,-11.57158145
28.87173273,0.618519941,-11.57082544
28.87477401,0.61848023,-11.57006979
28.87781529,0.618440528,-11.56931451
28.88085657,0.618400836,-11.56855959
28.88389786,0.618361154,-11.56780503
28.88571093,0.618337501,-11.56735537
28.887524,0.618313852,-11.56690583
28.88933708,0.618290206,-11.56645642
28.89115015,0.618266563,-11.56600713
28.89252119,0.618248687,-11.56566746
28.89389223,0.618230813,-11.56532786
28.89526327,0.618212941,-11.56498834
28.89663431,0.61819507,-11.56464888
28.89800535,0.618177202,-11.56430949
28.89937638,0.618159335,-11.56397017
28.90074742,0.61814147,-11.56363093
28.90211846,0.618123607,-11.56329175
28.90364004,0.618103785,-11.56291541
28.90516163,0.618083966,-11.56253915
28.90668321,0.618064149,-11.56216298
28.90820479,0.618044334,-11.56178689
28.91008782,0.618019815,-11.56132158
28.91197084,0.6179953,-11.5608564
28.91385387,0.617970789,-11.56039134
28.91573689,0.617946281,-11.55992641
28.9174346,0.617924188,-11.55950734
28.91913231,0.617902099,-11.55908837
28.92083002,0.617880012,-11.55866951
28.92252773,0.617857928,-11.55825074
28.92451329,0.617832103,-11.5577611
28.92649885,0.617806282,-11.5572716
28.92848441,0.617780466,-11.55678223
28.93046997,0.617754653,-11.55629299
28.93244035,0.617729042,-11.55580763
28.93441072,0.617703434,-11.55532239
28.93638109,0.617677831,-11.55483729
28.93835146,0.617652232,-11.55435232
28.94041554,0.617625419,-11.55384442
28.94247962,0.617598611,-11.55333666
28.94454369,0.617571807,-11.55282904
28.94660777,0.617545007,-11.55232156
28.94867185,0.617518211,-11.55181422
28.95073592,0.61749142,-11.55130701
28.9528,0.617464634,-11.55079994
28.95486408,0.617437851,-11.55029301
28.95669419,0.617414108,-11.54984364
28.95852429,0.617390369,-11.54939439
28.9603544,0.617366632,-11.54894524
28.96218451,0.6173429,-11.54849619
28.96407747,0.617318355,-11.54803183
28.96597043,0.617293815,-11.54756758
28.96786339,0.617269278,-11.54710343
28.96975635,0.617244744,-11.5466394
28.97164931,0.617220214,-11.54617547
28.97354227,0.617195688,-11.54571165
28.97543523,0.617171166,-11.54524794
28.97732819,0.617146647,-11.54478433
28.97834876,0.617133429,-11.54453443
28.97936933,0.617120213,-11.54428455
28.9803899,0.617106997,-11.54403471
28.98141048,0.617093783,-11.54378489
28.98243105,0.617080569,-11.54353511
28.98345162,0.617067357,-11.54328535
28.98447219,0.617054145,-11.54303563
28.98549277,0.617040935,-11.54278593
28.98676943,0.617024411,-11.54247362
28.9880461,0.617007889,-11.54216136
28.98932277,0.616991369,-11.54184914
28.99059944,0.61697485,-11.54153697
28.99189783,0.616958052,-11.54121954
28.99319621,0.616941256,-11.54090215
28.9944946,0.616924461,-11.54058481
28.99579299,0.616907668,-11.54026751
28.99717631,0.616889779,-11.53992952
28.99855963,0.616871891,-11.53959157
28.99994295,0.616854005,-11.53925368
29.00132626,0.616836121,-11.53891584
29.00382097,0.616803874,-11.5383067
29.00631567,0.616771634,-11.53769773
29.00881037,0.616739399,-11.53708893
29.01130508,0.616707171,-11.53648028
29.01370711,0.616676146,-11.53589441
29.01610913,0.616645127,-11.53530868
29.01851116,0.616614113,-11.53472311
29.02091319,0.616583106,-11.53413767
29.02350966,0.616549595,-11.53350502
29.02610612,0.616516091,-11.53287253
29.02870259,0.616482593,-11.53224021
29.03129905,0.616449103,-11.53160806
29.03216366,0.616437952,-11.53139759
29.03302827,0.616426802,-11.53118714
29.03389287,0.616415653,-11.53097671
29.03475748,0.616404505,-11.5307663
29.03562208,0.616393357,-11.53055591
29.03648669,0.61638221,-11.53034553
29.03735129,0.616371064,-11.53013517
29.0382159,0.616359919,-11.52992483
29.03906095,0.616349026,-11.52971927
29.039906,0.616338134,-11.52951372
29.04075105,0.616327243,-11.52930819
29.0415961,0.616316353,-11.52910267
29.04299736,0.616298296,-11.52876192
29.04439861,0.616280241,-11.52842122
29.04579987,0.616262188,-11.52808056
29.04720113,0.616244138,-11.52773995
29.04860239,0.616226089,-11.52739938
29.05000364,0.616208042,-11.52705886
29.0514049,0.616189997,-11.52671839
29.05280616,0.616171954,-11.52637795
29.05457096,0.616149233,-11.52594926
29.05633577,0.616126515,-11.52552064
